coeff_bits,input_bits,acc_guard,rounding,saturate_output,total_bits_per_tap,passband_ripple_db,stopband_atten_db,meets_freq_spec,rms_error_wideband,snr_db_wideband,rms_error_music,snr_db_music,overflow_events,passes_error_budget,avg_bits_per_unique_coeff,bit_widths,min_bits,max_bits,n_levels
14,16,4,round,True,14,0.41440361614059606,35.81109403608189,True,0.0007168160571925065,52.435740062931686,0.0004348815030411516,54.25922388910462,0,False,13.666666666666666,"14,11,16,14,16,11,16,14,11",11,16,3
14,12,2,round,True,14,0.38983461705806266,36.67267199899862,True,0.00041928958650920995,57.09361304064204,0.00032117389597007413,56.89183781211878,0,False,13.555555555555555,"14,13,14,13,16,11,16,14,11",11,16,4
14,12,4,round,True,14,0.38983461705806266,36.67267199899862,True,0.00041928958650920995,57.09361304064204,0.00032117389597007413,56.89183781211878,0,False,13.555555555555555,"14,13,14,13,16,11,16,14,11",11,16,4
14,13,2,round,True,14,0.38983461705806266,36.67267199899862,True,0.00032289010640665627,59.36279980604138,0.00017838156455993588,61.99964323561241,0,False,13.555555555555555,"14,13,14,13,16,11,16,14,11",11,16,4
14,13,4,round,True,14,0.38983461705806266,36.67267199899862,True,0.00032289010640665627,59.36279980604138,0.00017838156455993588,61.99964323561241,0,False,13.555555555555555,"14,13,14,13,16,11,16,14,11",11,16,4
14,14,2,round,True,14,0.38983461705806266,36.67267199899862,True,0.0002861705678945721,60.41139526135939,0.00011128905513949702,66.09759350637026,0,True,13.555555555555555,"14,13,14,13,16,11,16,14,11",11,16,4
14,14,4,round,True,14,0.38983461705806266,36.67267199899862,True,0.0002861705678945721,60.41139526135939,0.00011128905513949702,66.09759350637026,0,True,13.555555555555555,"14,13,14,13,16,11,16,14,11",11,16,4
14,15,2,round,True,14,0.38983461705806266,36.67267199899862,True,0.00027638058511630735,60.713743929819366,8.371594674480142e-05,68.57047874960168,0,True,13.555555555555555,"14,13,14,13,16,11,16,14,11",11,16,4
14,15,4,round,True,14,0.38983461705806266,36.67267199899862,True,0.00027638058511630735,60.713743929819366,8.371594674480142e-05,68.57047874960168,0,True,13.555555555555555,"14,13,14,13,16,11,16,14,11",11,16,4
14,16,2,round,True,14,0.38983461705806266,36.67267199899862,True,0.00027382442673988604,60.79445082567191,7.677666167361077e-05,69.32205811782036,0,True,13.555555555555555,"14,13,14,13,16,11,16,14,11",11,16,4
